"Domain","URL","Branch","Agency","State","Redirect","Uses HTTPS","Enforces HTTPS","Strict Transport Security (HSTS)","Preloaded (recommended)","SSL Labs Grade"
"tetenhusen.de","http://www.tetenhusen.de","","Tetenhusen","SH","Yes","No","","","",""
"juechen.de","http://www.juechen.de","","Jüchen","NW","No","No","","","",""
"schneeberg-odenwald.de","http://www.schneeberg-odenwald.de","","Schneeberg","BY","No","No","","","",""
"schweppenhausen.de","http://schweppenhausen.de","","Schweppenhausen","RP","No","No","","","",""
"herschbach.de","http://herschbach.de","","Herschbach","RP","No","No","","","",""
"zangberg.de","http://zangberg.de","","Zangberg","BY","No","No","","","",""
"arnschwang.de","http://www.arnschwang.de","","Arnschwang","BY","No","No","","","",""
"freudenberg-main.de","http://www.freudenberg-main.de","","Freudenberg","BW","No","No","","","",""
"fresenburg.de","http://www.fresenburg.de","","Fresenburg","NI","Yes","No","","","",""
"siegelsbach.de","http://siegelsbach.de","","Siegelsbach","BW","No","No","","","",""
"trebendorf.de","http://trebendorf.de","","Trebendorf","SN","No","No","","","",""
"goldebek.de","http://goldebek.de","","Goldebek","SH","No","No","","","",""
"adelsheim.de","http://www.adelsheim.de","","Adelsheim","BW","No","No","","","",""
"gescher.de","http://www.gescher.de","","Gescher","NW","No","No","","","",""
"schermbeck.de","http://schermbeck.de","","Schermbeck","NW","No","No","","","",""
"stadt-barth.de","http://stadt-barth.de","","Barth","MV","No","No","","","",""
"wallendorf-eifel.de","http://wallendorf-eifel.de","","Wallendorf","RP","No","No","","","",""
"christiansholm.de","http://www.christiansholm.de","","Christiansholm","SH","No","No","","","",""
"minderlittgen.de","http://minderlittgen.de","","Minderlittgen","RP","No","No","","","",""
"furtwangen.de","http://www.furtwangen.de","","Furtwangen im Schwarzwald","BW","No","No","","","",""
"gemeinde-nossendorf.de","http://gemeinde-nossendorf.de","","Nossendorf","MV","No","No","","","",""
"dudeldorf.de","http://dudeldorf.de","","Dudeldorf","RP","No","No","","","",""
"gesees.de","http://www.gesees.de","","Gesees","BY","No","No","","","",""
"deisslingen.de","http://www.deisslingen.de","","Deißlingen","BW","No","Yes","No","No","",""
"alveslohe.eu","http://alveslohe.eu","","Alveslohe","SH","No","No","","","",""
"hallbergmoos.de","http://www.hallbergmoos.de","","Hallbergmoos","BY","No","No","","","",""
"heidmuehlen.de","http://www.heidmuehlen.de","","Heidmühlen","SH","Yes","No","","","",""
"waldbuettelbrunn.de","http://www.waldbuettelbrunn.de","","Waldbüttelbrunn","BY","No","No","","","",""
"maselheim.de","http://www.maselheim.de","","Maselheim","BW","No","No","","","",""
"grossrosseln.de","http://grossrosseln.de","","Großrosseln","SL","No","No","","","",""
"erbendorf.de","http://erbendorf.de","","Erbendorf","BY","No","No","","","",""
"buch-taunus.de","http://buch-taunus.de","","Buch","RP","No","No","","","",""
"weidenstetten.de","http://weidenstetten.de","","Weidenstetten","BW","No","No","","","",""
"laubach-online.de","http://www.laubach-online.de","","Laubach","HE","No","No","","","",""
"nuebbel.de","http://nuebbel.de","","Nübbel","SH","No","No","","","",""
"grethem.de","http://www.grethem.de","","Grethem","NI","Yes","No","","","",""
"sankt-egidien.de","http://www.sankt-egidien.de","","St. Egidien","SN","Yes","No","","","",""
"illesheim.de","http://illesheim.de","","Illesheim","BY","No","No","","","",""
"gemeinde-linda.de","http://gemeinde-linda.de","","Linda b. Weida","TH","No","No","","","",""
"krummenau.de","http://krummenau.de","","Krummenau","RP","No","No","","","",""
"rammingen-bw.de","http://www.rammingen-bw.de","","Rammingen","BW","Yes","No","","","",""
"herzberg-mark.de","http://herzberg-mark.de","","Herzberg","BB","No","No","","","",""
"neutrebbin.de","http://www.neutrebbin.de","","Neutrebbin","BB","Yes","No","","","",""
"loeningen.de","http://loeningen.de","","Löningen","NI","No","No","","","",""
"oberpierscheid.de","http://oberpierscheid.de","","Oberpierscheid","RP","No","No","","","",""
"lauenburg.de","http://www.lauenburg.de","","Lauenburg/Elbe","SH","No","No","","","",""
"coswigonline.de","http://www.coswigonline.de","","Coswig (Anhalt)","ST","No","No","","","",""
"buehlertann.de","http://www.buehlertann.de","","Bühlertann","BW","No","No","","","",""
"winterhausen.de","http://www.winterhausen.de","","Winterhausen","BY","No","No","","","",""
"alling.de","http://alling.de","","Alling","BY","No","No","","","",""
"ensdorf.de","http://www.ensdorf.de","","Ensdorf","BY","No","No","","","",""
"ensheim-rheinhessen.eu","http://ensheim-rheinhessen.eu","","Ensheim","RP","No","No","","","",""
"wielenbach.de","http://www.wielenbach.de","","Wielenbach","BY","No","No","","","",""
"koenigstein.de","http://www.koenigstein.de","","Königstein im Taunus","HE","No","No","","","",""
"nuernberg.de","https://www.nuernberg.de","","Nürnberg","BY","No","Yes","Yes","No","",""
"gemeinde-buchhofen.de","http://gemeinde-buchhofen.de","","Buchhofen","BY","No","No","","","",""
"miltach.de","http://miltach.de","","Miltach","BY","No","No","","","",""
"rethem.de","http://rethem.de","","Rethem (Aller)","NI","No","No","","","",""
"beetzendorf-diesdorf.de","http://beetzendorf-diesdorf.de","","Jübar","ST","No","No","","","",""
"thanstein.de","http://www.thanstein.de","","Thanstein","BY","Yes","No","","","",""
"bubenheim.de","http://bubenheim.de","","Bubenheim","RP","No","No","","","",""
"mayschoss.de","http://mayschoss.de","","Mayschoß","RP","No","No","","","",""
"gachenbach.de","http://www.gachenbach.de","","Gachenbach","BY","Yes","No","","","",""
"ertingen.de","http://ertingen.de","","Ertingen","BW","No","No","","","",""
"grambin.de","http://grambin.de","","Grambin","MV","No","No","","","",""
"ringleben.net","http://ringleben.net","","Ringleben","TH","No","No","","","",""
"erkheim.de","http://www.erkheim.de","","Erkheim","BY","No","No","","","",""
"frasdorf.de","http://www.frasdorf.de","","Frasdorf","BY","No","No","","","",""
"thannhausen.de","http://www.thannhausen.de","","Thannhausen","BY","Yes","No","","","",""
"bleicherode.de","http://www.bleicherode.de","","Niedergebra","TH","No","No","","","",""
"lehrensteinsfeld.de","http://www.lehrensteinsfeld.de","","Lehrensteinsfeld","BW","No","No","","","",""
"budenbach.de","http://budenbach.de","","Budenbach","RP","No","No","","","",""
"colditz.de","http://www.colditz.de","","Colditz","SN","No","No","","","",""
"schoental.de","http://www.schoental.de","","Schöntal","BW","No","No","","","",""
"vgthal.de","http://www.vgthal.de","","Höheischweiler","RP","Yes","Yes","No","No","",""
"huefingen.de","http://www.huefingen.de","","Hüfingen","BW","No","No","","","",""
"kottenheim.de","http://kottenheim.de","","Kottenheim","RP","No","No","","","",""
"steinberg-angeln.de","http://www.steinberg-angeln.de","","Steinberg","SH","Yes","No","","","",""
"oberlungwitz.de","http://www.oberlungwitz.de","","Oberlungwitz","SN","No","No","","","",""
"ascheberg.de","http://www.ascheberg.de","","Ascheberg","NW","No","Yes","No","No","",""
"oberschlettenbach.de","http://oberschlettenbach.de","","Oberschlettenbach","RP","No","No","","","",""
"goslar.de","http://www.goslar.de","","Goslar","NI","No","Yes","No","No","",""
"suederheistedt.de","http://suederheistedt.de","","Süderheistedt","SH","No","No","","","",""
"heretsried.de","http://heretsried.de","","Heretsried","BY","No","No","","","",""
"belgernschildau.de","https://www.belgernschildau.de","","Belgern-Schildau","SN","No","Yes","Yes","Yes","",""
"stadt-koennern.de","http://stadt-koennern.de","","Könnern","ST","No","No","","","",""
"ahrenvioelfeld.de","http://ahrenvioelfeld.de","","Ahrenviölfeld","SH","No","No","","","",""
"mitteleschenbach.de","http://mitteleschenbach.de","","Mitteleschenbach","BY","No","No","","","",""
"markt-pilsting.de","https://www.markt-pilsting.de","","Pilsting","BY","No","Yes","Yes","No","",""
"dornhan.de","http://www.dornhan.de","","Dornhan","BW","No","No","","","",""
"amt-heider-umland.de","http://amt-heider-umland.de","","Stelle-Wittenwurth","SH","No","No","","","",""
"gemeindebuchheim.de","http://www.gemeindebuchheim.de","","Buchheim","BW","No","No","","","",""
"gemeinde-neuenkirchen.de","http://www.gemeinde-neuenkirchen.de","","Neuenkirchen","NI","No","No","","","",""
"rimbach-odw.de","http://www.rimbach-odw.de","","Rimbach","HE","No","No","","","",""
"nattheim.de","http://www.nattheim.de","","Nattheim","BW","No","No","","","",""
"hildrizhausen.de","http://hildrizhausen.de","","Hildrizhausen","BW","No","No","","","",""
"rheinbreitbach.eu","http://www.rheinbreitbach.eu","","Rheinbreitbach","RP","Yes","No","","","",""
"stadt-bad-duerrenberg.de","http://stadt-bad-duerrenberg.de","","Bad Dürrenberg","ST","No","No","","","",""
"stangheck.de","http://stangheck.de","","Stangheck","SH","No","No","","","",""
"nordheim-main.de","http://nordheim-main.de","","Nordheim am Main","BY","No","No","","","",""
"troisdorf.de","http://troisdorf.de","","Troisdorf","NW","No","No","","","",""
"gemeinde-coelpin.de","http://www.gemeinde-coelpin.de","","Cölpin","MV","No","No","","","",""
"perl-mosel.de","http://perl-mosel.de","","Perl","SL","No","No","","","",""
"kempfeld.de","http://kempfeld.de","","Kempfeld","RP","No","No","","","",""
"goldkronach.de","http://www.goldkronach.de","","Goldkronach","BY","Yes","No","","","",""
"schnaitsee.de","http://schnaitsee.de","","Schnaitsee","BY","No","No","","","",""
"sieverstedt.de","http://www.sieverstedt.de","","Sieverstedt","SH","No","No","","","",""
"wehnde.de","http://www.wehnde.de","","Wehnde","TH","Yes","No","","","",""
"cunewalde.de","http://www.cunewalde.de","","Cunewalde","SN","No","No","","","",""
"moenchsdeggingen.de","https://www.moenchsdeggingen.de","","Mönchsdeggingen","BY","No","Yes","Yes","No","",""
"pirmasens.de","http://www.pirmasens.de","","Pirmasens","RP","No","No","","","",""
"engstingen.de","http://www.engstingen.de","","Engstingen","BW","No","No","","","",""
"laendereck.de","http://laendereck.de","","Seelingstädt","TH","No","No","","","",""
"badbrambach.de","http://www.badbrambach.de","","Bad Brambach","SN","No","No","","","",""
"burgstetten.de","http://www.burgstetten.de","","Burgstetten","BW","No","No","","","",""
"abtswind.de","http://www.abtswind.de","","Abtswind","BY","No","No","","","",""
"rohrberg-eichsfeld.de","http://rohrberg-eichsfeld.de","","Rohrberg","TH","No","No","","","",""
"hohenhameln.de","http://www.hohenhameln.de","","Hohenhameln","NI","No","Yes","No","No","",""
"amt-anklam-land.de","http://www.amt-anklam-land.de","","Spantekow","MV","No","No","","","",""
"altomuenster.de","http://altomuenster.de","","Altomünster","BY","No","No","","","",""
"fulda.de","http://www.fulda.de","","Fulda","HE","No","Yes","No","No","",""
"kraichtal.de","http://www.kraichtal.de","","Kraichtal","BW","No","No","","","",""
"kasel-ruwertal.de","http://kasel-ruwertal.de","","Kasel","RP","No","No","","","",""
"freystadt.de","http://www.freystadt.de","","Freystadt","BY","No","No","","","",""
"ebersberg.de","http://www.ebersberg.de","","Ebersberg","BY","No","Yes","No","No","",""
"schoenaich.de","http://www.schoenaich.de","","Schönaich","BW","No","No","","","",""
"weikersheim.de","http://www.weikersheim.de","","Weikersheim","BW","No","No","","","",""
"st-katharinen.de","http://www.st-katharinen.de","","Sankt Katharinen","RP","No","No","","","",""
"kruen.de","http://www.kruen.de","","Krün","BY","Yes","No","","","",""
"trennewurth.de","http://trennewurth.de","","Trennewurth","SH","No","No","","","",""
"schlossboeckelheim.de","http://schlossboeckelheim.de","","Schloßböckelheim","RP","No","No","","","",""
"hambergen.de","http://www.hambergen.de","","Hambergen","NI","No","No","","","",""
"loetzbeuren.de","http://www.loetzbeuren.de","","Lötzbeuren","RP","No","No","","","",""
"zotzenheim.de","http://zotzenheim.de","","Zotzenheim","RP","No","No","","","",""
"bollingstedt.de","http://bollingstedt.de","","Bollingstedt","SH","No","No","","","",""
"amt-nortorfer-land.de","http://amt-nortorfer-land.de","","Timmaspe","SH","No","No","","","",""
"wilkau-hasslau.de","http://www.wilkau-hasslau.de","","Wilkau-Haßlau","SN","No","No","","","",""
"malsch.de","http://www.malsch.de","","Malsch","BW","No","No","","","",""
"wernburg.de","http://wernburg.de","","Wernburg","TH","No","No","","","",""
"samtgemeinde-nord-elm.de","http://www.samtgemeinde-nord-elm.de","","Süpplingenburg","NI","No","No","","","",""
"gemeinde-thalwenden.de","http://gemeinde-thalwenden.de","","Thalwenden","TH","No","No","","","",""
"horhausen.de","http://horhausen.de","","Horhausen","RP","No","No","","","",""
"vg-hermsdorf.de","http://www.vg-hermsdorf.de","","Schleifreisen","TH","No","No","","","",""
"wusterhausen.de","http://www.wusterhausen.de","","Wusterhausen/Dosse","BB","No","No","","","",""
"erlenmoos.de","http://www.erlenmoos.de","","Erlenmoos","BW","No","No","","","",""
"hardthausen.de","http://www.hardthausen.de","","Hardthausen am Kocher","BW","No","No","","","",""
"hollingstedt.de","http://www.hollingstedt.de","","Hollingstedt","SH","No","No","","","",""
"sipplingen.de","http://sipplingen.de","","Sipplingen","BW","No","No","","","",""
"loxstedt.de","http://www.loxstedt.de","","Loxstedt","NI","No","No","","","",""
"pegau.de","http://www.pegau.de","","Pegau","SN","Yes","No","","","",""
"ruedenhausen.de","http://www.ruedenhausen.de","","Rüdenhausen","BY","No","No","","","",""
"schoenenberg-kuebelberg.de","http://schoenenberg-kuebelberg.de","","Schönenberg-Kübelberg","RP","No","No","","","",""
"koenigslutter.de","http://www.koenigslutter.de","","Königslutter am Elm","NI","No","No","","","",""
"elsterwerda.de","http://www.elsterwerda.de","","Elsterwerda","BB","No","No","","","",""
"palling.de","http://palling.de","","Palling","BY","No","No","","","",""
"hassbergen.de","http://hassbergen.de","","Rohrsen","NI","No","No","","","",""
"melchow.de","http://melchow.de","","Melchow","BB","No","No","","","",""
"kirchenlamitz.de","http://kirchenlamitz.de","","Kirchenlamitz","BY","No","No","","","",""
"olzheim.de","http://olzheim.de","","Olzheim","RP","No","No","","","",""
"dornstadt.de","http://www.dornstadt.de","","Dornstadt","BW","No","No","","","",""
"vg-bodenheim.de","http://www.vg-bodenheim.de","","Bodenheim","RP","No","No","","","",""
"wellendingen.de","http://www.wellendingen.de","","Wellendingen","BW","No","No","","","",""
"gemeinde-hosskirch.de","http://gemeinde-hosskirch.de","","Hoßkirch","BW","No","No","","","",""
"gerolstein.de","http://www.gerolstein.de","","Salm","RP","No","No","","","",""
"weilheim.de","http://weilheim.de","","Weilheim in Oberbayern","BY","No","No","","","",""
"niendorf-adst.de","http://www.niendorf-adst.de","","Niendorf a. d. St.","SH","Yes","No","","","",""
"assling.de","http://assling.de","","Aßling","BY","No","No","","","",""
"schenkenzell.de","http://www.schenkenzell.de","","Schenkenzell","BW","No","Yes","No","No","",""
"oelsnitz-erzgeb.de","http://www.oelsnitz-erzgeb.de","","Oelsnitz/Erzgeb.","SN","No","No","","","",""
"vg-berka-werra.de","http://vg-berka-werra.de","","Dippach","TH","No","No","","","",""
"isselburg.de","http://www.isselburg.de","","Isselburg","NW","No","No","","","",""
"koenigshain.com","http://koenigshain.com","","Königshain","SN","No","No","","","",""
"altenfeld-thueringen.de","http://www.altenfeld-thueringen.de","","Altenfeld","TH","No","No","","","",""
"harsefeld.de","http://www.harsefeld.de","","Harsefeld","NI","No","Yes","No","No","",""
"jena.de","http://www.jena.de","","Jena","TH","No","No","","","",""
"gilserberg.de","http://gilserberg.de","","Gilserberg","HE","No","No","","","",""
"neuried.net","https://www.neuried.net","","Neuried","BW","No","Yes","Yes","No","",""
"breitenthal-schwaben.de","http://breitenthal-schwaben.de","","Breitenthal","BY","No","No","","","",""
"stadt-trebbin.de","http://stadt-trebbin.de","","Trebbin","BB","No","No","","","",""
"rathmannsdorf.de","http://www.rathmannsdorf.de","","Rathmannsdorf","SN","No","No","","","",""
"luckenwalde.de","http://luckenwalde.de","","Luckenwalde","BB","No","Yes","No","No","",""
"eixen.info","http://eixen.info","","Eixen","MV","No","No","","","",""
"solnhofen.de","http://solnhofen.de","","Solnhofen","BY","No","No","","","",""
"kleinheubach.de","http://www.kleinheubach.de","","Kleinheubach","BY","No","No","","","",""
"mittweida.de","http://www.mittweida.de","","Mittweida","SN","No","No","","","",""
"passade.de","http://passade.de","","Passade","SH","No","No","","","",""
"gemeinde-herbsleben.de","http://gemeinde-herbsleben.de","","Herbsleben","TH","No","No","","","",""
